Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
No consta,38038,38,20230101_38038_D10_S001,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S001,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S012,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S012,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S013,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S013,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S014,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S014,Santa Cruz de Tenerife,1,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S015,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S015,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D10_S016,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D10_S016,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S001,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S001,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S012,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S012,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S013,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S013,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S014,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S014,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S015,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S015,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S016,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S016,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S017,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S017,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S018,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S018,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S019,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S019,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S020,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S020,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D11_S021,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D11_S021,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S001,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S001,Santa Cruz de Tenerife,1,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S002,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S003,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S004,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S005,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S006,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S007,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S008,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S009,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S010,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38038,38,20230101_38038_D12_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38038,38,20230101_38038_D12_S011,Santa Cruz de Tenerife,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S001,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S001,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S002,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S002,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S003,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S003,Santa Úrsula,1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S004,Santa Úrsula,1,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S004,Santa Úrsula,1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S005,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S005,Santa Úrsula,1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S006,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S006,Santa Úrsula,1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S007,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S007,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S008,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S008,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20210101_38039_D01_S009,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20210101_38039_D01_S009,Santa Úrsula,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S001,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S001,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S002,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S002,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S003,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S003,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S004,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S004,Santa Úrsula,1,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S005,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S005,Santa Úrsula,1,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S006,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S006,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S007,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S007,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S008,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S008,Santa Úrsula,1,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20220101_38039_D01_S009,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20220101_38039_D01_S009,Santa Úrsula,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S001,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S001,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S002,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S002,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S003,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S003,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S004,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S004,Santa Úrsula,1,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S005,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S005,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S006,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S006,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S007,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S007,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S008,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S008,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38039,38,20230101_38039_D01_S009,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38039,38,20230101_38039_D01_S009,Santa Úrsula,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20210101_38040_D01_S001,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20210101_38040_D01_S001,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20210101_38040_D01_S002,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20210101_38040_D01_S002,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20210101_38040_D01_S003,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20210101_38040_D01_S003,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20210101_38040_D01_S004,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20210101_38040_D01_S004,Santiago del Teide,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20220101_38040_D01_S001,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20220101_38040_D01_S001,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20220101_38040_D01_S002,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20220101_38040_D01_S002,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20220101_38040_D01_S003,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20220101_38040_D01_S003,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20220101_38040_D01_S004,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20220101_38040_D01_S004,Santiago del Teide,0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20230101_38040_D01_S001,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20230101_38040_D01_S001,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20230101_38040_D01_S002,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20230101_38040_D01_S002,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20230101_38040_D01_S003,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20230101_38040_D01_S003,Santiago del Teide,1,2023,Santa Cruz de Tenerife,Hombres
No consta,38040,38,20230101_38040_D01_S004,Santiago del Teide,0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38040,38,20230101_38040_D01_S004,Santiago del Teide,1,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S001,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S001,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20210101_38041_D01_S002,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S002,"Sauzal, El",1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20210101_38041_D01_S003,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S003,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20210101_38041_D01_S004,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S004,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20210101_38041_D01_S005,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S005,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20210101_38041_D01_S006,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20210101_38041_D01_S006,"Sauzal, El",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S001,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S001,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S002,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S002,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S003,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S003,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S004,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S004,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S005,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S005,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20220101_38041_D01_S006,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20220101_38041_D01_S006,"Sauzal, El",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S001,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S001,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S002,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S002,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S003,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S003,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S004,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S004,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S005,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S005,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38041,38,20230101_38041_D01_S006,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38041,38,20230101_38041_D01_S006,"Sauzal, El",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20210101_38042_D01_S001,"Silos, Los",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20210101_38042_D01_S001,"Silos, Los",1,2021,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20210101_38042_D01_S002,"Silos, Los",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20210101_38042_D01_S002,"Silos, Los",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20210101_38042_D01_S003,"Silos, Los",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20210101_38042_D01_S003,"Silos, Los",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20210101_38042_D01_S004,"Silos, Los",0,2021,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20210101_38042_D01_S004,"Silos, Los",0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20220101_38042_D01_S001,"Silos, Los",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20220101_38042_D01_S001,"Silos, Los",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20220101_38042_D01_S002,"Silos, Los",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20220101_38042_D01_S002,"Silos, Los",1,2022,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20220101_38042_D01_S003,"Silos, Los",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20220101_38042_D01_S003,"Silos, Los",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20220101_38042_D01_S004,"Silos, Los",0,2022,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20220101_38042_D01_S004,"Silos, Los",0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20230101_38042_D01_S001,"Silos, Los",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20230101_38042_D01_S001,"Silos, Los",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20230101_38042_D01_S002,"Silos, Los",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20230101_38042_D01_S002,"Silos, Los",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20230101_38042_D01_S003,"Silos, Los",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20230101_38042_D01_S003,"Silos, Los",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38042,38,20230101_38042_D01_S004,"Silos, Los",0,2023,Santa Cruz de Tenerife,Hombres
No consta,38042,38,20230101_38042_D01_S004,"Silos, Los",0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38043,38,20210101_38043_D01_S001,Tacoronte,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38043,38,20210101_38043_D01_S001,Tacoronte,1,2021,Santa Cruz de Tenerife,Mujeres
No consta,38043,38,20210101_38043_D01_S002,Tacoronte,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38043,38,20210101_38043_D01_S002,Tacoronte,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38043,38,20210101_38043_D01_S003,Tacoronte,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38043,38,20210101_38043_D01_S003,Tacoronte,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38043,38,20210101_38043_D01_S004,Tacoronte,0,2021,Santa Cruz de Tenerife,Hombres
No consta,38043,38,20210101_38043_D01_S004,Tacoronte,0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38043,38,20210101_38043_D01_S005,Tacoronte,0,2021,Santa Cruz de Tenerife,Hombres
